id,chamber,cid,calendar_year,report_type,liability_spouse_joint_dep,creditor,orgname,ulorg,realcode,source,type_of_liability,liability_loc,liability_date,liability_date_text,liability_term,liability_term2,liability_interest_rate,liability_amount,dupe
C110026960,H,N00031958,11,Y,J,American Express,American Express,,F1400,PAC,Revolving Credit,,",", ,,,,B ,
C110026961,H,N00031958,11,Y,J,"Personal Residence: Biloxi, MS - Regions Mortgage",Regions Mortgage,,F4600,Name,"Mortgage Loan: Personal Residence/Biloxi, MS",,",", ,,,,E ,M
C110026962,H,N00031958,11,Y, ,Land: Leakesville - Southern Agg Credit,Southern Agg Credit,,Y0000,,Mortgage Loan/Land: Leakesville,,",", ,,,,C ,
C110026963,H,N00031958,11,Y,J,"House: Jackson, MS - BancorpSouth",BancorpSouth,,Y0000,,"Mortgage Loan/House: Jackson, MS",,",", ,,,,E ,
C110027037,H,N00032014,11,Y,J,Ameriserv Finl,Ameriserv Financial,,Y0000,,Mortgage,"Johnstown, PA",",", ,,,,D ,
C110027058,H,N00032014,11,A,J,Ameriserv Finl,Ameriserv Financial,,Y0000,,Mortage,"Johnstown, PA",",", ,,,,D ,d
C110027066,H,N00032019,11,Y, ,"Citizens Bank, Providence, RI",Citizens Bank,Royal Bank of Scotland,F1100,Hvr08,Line of Credit,"Providence, RI",",", ,,,,E ,
C110027067,H,N00032019,11,Y, ,"CCO Mortgage, Glen Allen, VA",CCO Mortgage,,Y0000,,Mortgage on primary residence,,",", ,,,,F ,M
C110027081,H,N00032022,11,Y,S,"Dakota Bank, Aberdeen, SD",Dakota Bank,,Y0000,,"Business loan, Noem Insurance, Inc.",,",", ,,,,G ,
C110027082,H,N00032022,11,Y,J,Bank of America,Bank of America,,F1100,PAC,Personal residence,"Castlewood, SD",",", ,,,,F ,M
C110027090,H,N00032029,11,Y,J,Chase Bank,Chase Bank,JPMorgan Chase & Co,F1100,webMS,Credit Card,,",", ,,,,B ,
C110027091,H,N00032029,11,Y,J,Stellar One Mortgage on Building,Stellar One,,Y0000,,Mortgage on Building,"Salem, VA",",", ,,,,E ,
C110027092,H,N00032029,11,Y,J,Suntrust Mortgage,Suntrust Mortgage,,F4600,Name,Mortgage of personal residence,,",", ,,,,F ,M
C110027153,H,N00032088,11,Y, ,USAA Federal Savings Bank,USAA Federal Savings Bank,,F1200,Name,Mortgage,"Marietta, OH",",", ,,,,F ,M
C110027209,H,N00032416,11,Y, ,USAA Federal Savings Bank,USAA Federal Savings Bank,,F1200,Name,Mortgage for property,"Norcross, GA",",", ,,,,D ,M
C110027210,H,N00032416,11,Y, ,USAA Federal Savings Bank,USAA Federal Savings Bank,,F1200,Name,Mortgage for property,"Alexandria, VA",",", ,,,,E ,M
C110027224,H,N00032441,11,Y,J,"Wells Fargo Bank, N.A.",Wells Fargo Bank,Wells Fargo,F1100,Hvr12,Mortgage on Rental,"Sevierville, TN",",", ,,,,E ,
C110027225,H,N00032441,11,Y,J,"JP Morgan Chase Bank, N.A. (Refinanced to Suncoast Schools CU in March 2011)",JPMorgan Chase Bank,,F1000,Name,Mortgage on Personal Residence,,",", ,,,,E ,D
C110027226,H,N00032441,11,Y,J,Suncoast Schools Federal Credit Union,Suncoast Schools Federal Credit Union,,F1300,Name,Refinance of Mortgage on Personal Residence,,",", ,,,,E ,M
C110027227,H,N00032441,11,Y, ,Florida Traditions Bank Paid in full during 2011),Florida Traditions Bank,,Y0000,,Signature Loan,,",", ,,,,C ,d
C110027329,H,N00032457,11,Y, ,Ameris Bank,Ameris Bank,,F1000,Name,Personal Line of Credit,,",", ,,,,C ,
C110027330,H,N00032457,11,Y, ,Ameris Bank,Ameris Bank,,F1000,Name,Mortgage,"Ashburn, GA",",", ,,,,C ,
B120043677,H,N00031103,12,N,S,TSP,Federal Thrift Savings Plan,,Y0000,,Loan,,",", ,,,,C ,D
B120044037,H,N00031681,12,A, ,"WesBanco Bank, Wheeling WV","WesBanco Bank, Wheeling WV",,Y0000,,Personal guarantee portion on loans secured by commercial property owned by DEAB LLC,,",", ,,,,F ,
B120044038,H,N00031681,12,A, ,"WesBanco Bank, Wheeling WV","WesBanco Bank, Wheeling WV",,Y0000,,Personal guarantee portion on loans secured by Commercial property owned by DEAB LLC,,",", ,,,,B ,
B120034546,H,N00029412,12,T,J,American Express,American Express,,F1400,PAC,Credit Card (College Tuition),,",", ,,,,B ,
B120034571,H,N00029459,12,Y, ,"Bank of Lancaster, VA",Bank of Lancaster,,Y0000,,Mortgage,,",", ,,,,E ,D
B120034572,H,N00029459,12,Y, ,"Bank of Lancaster, VA",Bank of Lancaster,,Y0000,,"Loan on property, tax map 33-27 and 42-1",,",", ,,,,F ,D
B120034573,H,N00029459,12,Y, ,"Bank of Lancaster, VA",Bank of Lancaster,,Y0000,,LOC,,",", ,,,,C ,D
B120034581,H,N00029562,12,Y, ,"Valley National Bank of Espanola, NM","Valley National Bank of Espanola, NM",,Y0000,,Mortgage on El Rancho Home - Loan to the Campaign,,",", ,,,,D ,
B120034601,H,N00029662,12,Y, ,Chase Financial,Chase Financial,,Y0000,,Mortgage,,",", ,,,,E ,
B120034655,H,N00029675,12,Y,J,"JP Morgan Chase of Columbus, Ohio","JPMorgan Chase of Columbus, Ohio",,Y0000,,Mortgage on Personal Residence,,",", ,,,,E ,M
B120034764,H,N00029679,12,Y, ,"Regions Bank, Minden, LA",Regions Bank,,F1000,Name,Business Loan,,",", ,,,,E ,
B120034765,H,N00029679,12,Y, ,"Navy Federal Credit Union, Merrifield VA",Navy Federal Credit Union,,F1300,Name,Business Loan,,",", ,,,,C ,
B120034766,H,N00029679,12,Y, ,"GMAC Mortgage, Waterloo, IA",GMAC (Mortgage),,Y0000,,Mortgage - Rental Property,,",", ,,,,E ,
B120034767,H,N00029679,12,Y, ,"Iberia Bank, New Iberia, LA Loan satisfied in 2012","IBERIABANK, New Iberia",,Y0000,,Business Loan,,",", ,,,,B ,
B120034768,H,N00029679,12,Y, ,"JP Morgan Chase, Louisville, KY","JPMorgan Chase, Louisville, KY",,Y0000,,"Mortgage on Personal Residence, Actual Balance at 1/1/12 1,166,696",,",", ,,,,H ,M
B120034769,H,N00029679,12,Y, ,"Wells Fargo Home Mortgage, Des Moines, IA",Wells Fargo Home Mortgage,Wells Fargo,F4600,WebDW,Mortgage on 2nd Home,,",", ,,,,G ,M
B120034770,H,N00029679,12,Y, ,"Bank of America, Dallas, TX Satisfied during 2012",Bank Of America,,F1100,PAC,Revolving Charge used for business,,",", ,,,,  ,
B120034793,H,N00029736,12,Y,D,Sallie Mae,Sallie Mae,SLM Corp,F1410,PAC,Education Loan for son (Kale),,",", ,,,,C ,
B120034820,H,N00029788,12,Y,J,"Wells Fargo, 30 yr fixed @ 4.75%",Wells Fargo,,F1100,PAC,Mtg on pers. residence,,",", ,,,,F ,M
B120034821,H,N00029788,12,Y,S,"Timothy Borden, Steamboat Springs, Colorado, 20 yr fixed @ 6.5%","Steamboat Springs, CO",,Y0000,,Bank Share purchase,,",", ,,,,F ,
B120034877,H,N00029891,12,Y, ,Chase,Chase,,Y0000,,Mortgage,,",", ,,,,C ,
B120034878,H,N00029891,12,Y, ,Bank of America,Bank Of America,,F1100,PAC,Mortgage on Primary Residence,,",", ,,,,F ,
B120034879,H,N00029891,12,Y, ,Sallie Mae,Sallie Mae,SLM Corp,F1410,PAC,Student Loan,,",", ,,,,C ,
B120034880,H,N00029891,12,Y, ,Nelnet,NelNet Inc,,F1410,PAC,Student Loan,,",", ,,,,B ,
B120034881,H,N00029891,12,Y, ,Nelnet,NelNet Inc,,F1410,PAC,Student Loan,,",", ,,,,C ,
B120034882,H,N00029891,12,Y,D,US Department of Education,Dept of Education,,Y0000,,Student Loan,,",", ,,,,C ,
B120034883,H,N00029891,12,Y, ,Nelnet,NelNet Inc,,F1410,PAC,Student Loan,,",", ,,,,C ,
B120035054,H,N00030071,12,Y, ,Merrill Lynch Credit Corp.,Merrill Lynch Credit Corp,,Y0000,,Mortgage,,",", ,,,,F ,M
B120035055,H,N00030071,12,Y, ,Key Bank,Key Bank,,F1100,Dun00,Mortgage-equityline,,",", ,,,,D ,M
B120035056,H,N00030071,12,Y, ,First Place Bank (Paid off and Refinance-see above),First Place Bank,,F1000,Name,Mortgage,,",", ,,,,F ,M
B120035070,H,N00030184,12,Y, ,Liberty Bank & Trust,Liberty Bank & Trust,,F1100,Name,Credit Card,,",", ,,,,C ,
B120035071,H,N00030184,12,Y, ,Liberty Bank & Trust,Liberty Bank & Trust,,F1100,Name,Mortgage on Personal Property,,",", ,,,,E ,M
B120035072,H,N00030184,12,Y, ,U.S. Department of Education,Dept of Education,,Y0000,,Student Loan Debt,,",", ,,,,C ,
B120035073,H,N00030184,12,Y, ,Liberty Bank & Trust,Liberty Bank & Trust,,F1100,Name,Mortgage on Personal Property,,",", ,,,,E ,M
E140077820,H,N00033539,14,Y, ,Weber Irrevocable Living Trust,Weber Irrevocable Living Trust,,Y0000,,Mortgage/5377 Morgan Oaks,"Alvin, TX",",", ,,,,E ,
E140077821,H,N00033539,14,Y, ,Wells Fargo Home Mortgage,Wells Fargo Home Mortgage,,Y0000,,Mortgage on personal residence on Victory Terrace,,",", ,,,,E ,m
E140076243,H,N00031557,14,Y, ,Alaska Air Visa,Alaska Air Visa,,Y0000,,Credit Card,,",", ,,,,C ,d
E140076244,H,N00031557,14,Y,J,WSECU,WSECU,,Y0000,,Home Mortgage,,",", ,,,,F ,d
E140076464,H,N00031681,14,Y, ,"Wesbanco Bank, Wheeling, WV",WesBanco Bank,,Y0000,,"Personal guarantee portion on loans for DEAB, LLC",,",", ,,,,F ,
E140076465,H,N00031681,14,Y, ,"Wesbanco Bank, Wheeling, WV",WesBanco Bank,,Y0000,,"Personal guarantee portion on loans for DEAB, LLC",,",", ,,,,D ,
E140076466,H,N00031681,14,Y, ,"Main Street Bank, Wheeling WV",Main Street Bank,,Y0000,,"Personal guarantee portion on loans for DEAB II, LLC",,",", ,,,,D ,
E140076467,H,N00031681,14,Y, ,"Main Street Bank, Wheeling WV",Main Street Bank,,Y0000,,Personal guarantee portion on loans secured by commercial property owned by DEAB II LLC,,",", ,,,,D ,
E140076479,H,N00031857,14,Y,J,US Bank,US Bancorp,,Y0000,,Mortgage on Primary Residence,,",", ,,,,E ,m
E140076480,H,N00031857,14,Y,J,Wells Fargo,Wells Fargo,,Y0000,,Mortgage on Secondary Residence,,",", ,,,,F ,m
E140076484,H,N00031877,14,Y, ,Land Home Mortgage,Land Home Mortgage,,Y0000,,Mortgage on personal residence,"Los Angeles, CA",",", ,,,,F ,m
E140076485,H,N00031877,14,Y, ,Green Tree Mortgage,Green Tree Mortgage,,Y0000,,Mortgage on personal residence,"Sacramento, CA",",", ,,,,F ,m
E140073012,H,N00025482,14,Y, ,Sun Trust Consumer Loans,Sun Trust Consumer Loans,,Y0000,,Automobile Loan,,",", ,,,,C ,
E140073013,H,N00025482,14,Y,J,Provident Funding,Provident Funding,,Y0000,,Mortgage Re-finance on Primary Residence (Highfield Ct.),,",", ,,,,F ,
E140073014,H,N00025482,14,Y,J,U.S. Bank National Association,US Bank National Assn,,Y0000,,Mortgage on 2nd Home,,",", ,,,,E ,
E140073196,H,N00025495,14,Y, ,First National Community Bank,First National Community Bank,,Y0000,,mortgage on vacation residence,"Bethany Beach, DE",",", ,,,,G ,d
E140073197,H,N00025495,14,Y, ,Bank of America,Bank of America,,Y0000,,Mortgage/461 Carleton Avenue,"Hazleton, PA",",", ,,,,C ,d
E140073198,H,N00025495,14,Y, ,Wells Fargo,Wells Fargo,,Y0000,,Term loan secured/322 Rocky Road,"Hazleton, PA",",", ,,,,G ,d
E140073199,H,N00025495,14,Y, ,Wells Fargo,Wells Fargo,,Y0000,,Term loan secured/322 Rocky Road,"Hazleton, PA",",", ,,,,E ,d
E140078932,H,N00035282,14,Y, ,American Education Services,American Education Services,,Y0000,,Student Loan,,",", ,,,,C ,
E140078933,H,N00035282,14,Y, ,Progressive Ozark Bank,Progressive Ozark Bank,,Y0000,,Mortgage/45943 Hwy 72,"Salem, MO",",", ,,,,E ,
E140078934,H,N00035282,14,Y, ,Progressive Ozark Bank,Progressive Ozark Bank,,Y0000,,Revolving Line of Credit,,",", ,,,,C ,
E140078935,H,N00035282,14,Y, ,Town & Country Bank,Town & Country Bank,,Y0000,,"138 Acre Farm, House, Hay & Cattle",,",", ,,,,E ,
E140078936,H,N00035282,14,Y, ,Town & Country Bank,Town & Country Bank,,Y0000,,"210 N Main, 1107 W Coffman, 401 E Roosevelt, Salem MO",,",", ,,,,C ,
E140078937,H,N00035282,14,Y, ,Town & Country Bank,Town & Country Bank,,Y0000,,Rental Properties,,",", ,,,,F ,
E140078938,H,N00035282,14,Y, ,Town & Country Bank,Town & Country Bank,,Y0000,,Rental property/Hwy HH,"Salem, MO",",", ,,,,B ,
E140078939,H,N00035282,14,Y, ,Town & Country Bank,Town & Country Bank,,Y0000,,"702 E Third Salem, MO/702 E Third","Salem, MO",",", ,,,,C ,
E140078947,H,N00035347,14,N, ,Hamilton State Bank,Hamilton State Bank,,Y0000,,"Business Loan, Innovative Network Systems (Pers Guarantee)",,",", ,,,,D ,
E140078948,H,N00035347,14,N, ,Midland Mortgage,Midland Mortgage,,Y0000,,Mortgage on Primary Residence,,",", ,,,,D ,m
E140078956,H,N00035391,14,N,J,Partners Bank,Partners Bank,,Y0000,,Business Loan,,",", ,,,,E ,
E140078957,H,N00035391,14,N,J,Nationstar,Nationstar,,Y0000,,Mortgage,,",", ,,,,H ,m
E140078962,H,N00035420,14,N,J,Murphy Wall State Bank,Murphy Wall State Bank,,Y0000,,Rental House Mortgage,,",", ,,,,E ,d
E140078963,H,N00035420,14,N,J,Murphy Wall State Bank,Murphy Wall State Bank,,Y0000,,Personal Residence Mortgage,,",", ,,,,F ,d
E140078964,H,N00035420,14,N,J,Murphy Wall State Bank,Murphy Wall State Bank,,Y0000,,Line of Credit on personal residence,,",", ,,,,C ,d
B070036081,H,N00026341,7,Y, ,United Security Bank,United Security Bank,,Y0000,,Personal,,",", ,,,,E , 
B070036082,H,N00026341,7,Y, ,The National Capital Bank,National Capital Bank,,F1000,Name,Mortgage,"Washington, DC",",", ,,,,G , 
B070036144,H,N00026431,7,Y,J,"1st SW Bank of Alamosa, CO",First Southwest Bank of Alamosa,,Y0000,,Revolving Operating Land Loan,CO,",", ,,,,F , 
B070036145,H,N00026431,7,Y,J,"1st SW Bank of Alamosa, CO",First Southwest Bank of Alamosa,,Y0000,,Land Loans,CO,",", ,,,,H , 
B070036146,H,N00026431,7,Y,J,Farm Credit Leasing,Farm Credit Leasing,,A6000,Gen,Equipment Lease,,",", ,,,,D , 
B070036147,H,N00026431,7,Y,J,Wells Fargo Leasing,Wells Fargo Leasing,,Y0000,,Building Lease,,",", ,,,,D , 
B070036188,H,N00026481,7,Y, ,First United Bank,First United Bank,                                        ,F1000,Name,"Loan on Boren Ranch, LLC Mcintosh County, OK (paid off)",,",", ,,,,E ,d
B070036209,H,N00026586,7,Y,J,First Horizon Home Mortgage,First Horizon Home Mortgage,,Y0000,,Mortgage,"Michigan City, IN",",", ,,,,F , 
B070036210,H,N00026586,7,Y,J,Bank of America,Bank of America,,F1100,PAC,Credit Card Payment,,",", ,,,,C , 
B070036243,H,N00026595,7,Y,J,Iberia Bank,IberiaBank Corp,,F1100,Name,Line of Credit,"Lafayette, LA",",", ,,,,D , 
B070036259,H,N00026627,7,Y, ,"Mr. & Mrs. George LeCroy, Hendersonville, NC (previous owners of property)","Mr & Mrs George LeCroy, Hendersonville",,Y0000,,Mortgage,"Gastonia, NC",",", ,,,,E , 
B070036260,H,N00026627,7,Y, ,"First Gaston Bank, Gastonia, NC",First Gaston Bank,,Y0000,,Mortgage,"Gastonia, NC",",", ,,,,B , 
B070036261,H,N00026627,7,Y, ,"Citizens South Bank, Gastonia, NC",Citizens South Bank,,F1000,Name,Mortgage,"Gastonia, NC",",", ,,,,D , 
B070036316,H,N00026686,7,Y, ,"Bank of America Jacksonville, Florida",Bank of America,,F1100,PAC,"Mortgage on Washington, DC Residence","Washington, DC",",", ,,,,F , 
B070036869,H,N00027035,7,Y, ,"Wilson, NC BB&T",BB&T Bank,,F1100,Name,"528, 536, 548, 542 Nash (Nash Plaza) of Wilson, NC","Wilson, NC",",", ,,,,F , 
B070036870,H,N00027035,7,Y, ,"Cornerstone Bank, Wilson, NC",Cornerstone Bank,,F1000,Name,"1614 MLK Pkwy of Wilson, NC","Wilson, NC",",", ,,,,C , 
B070036871,H,N00027035,7,Y, ,"Cornerstone Bank, Wilson, NC",Cornerstone Bank,,F1000,Name,"5314 Ward Blvd of Wilson, NC","Wilson, NC",",", ,,,,C , 
B070036872,H,N00027035,7,Y, ,"Cornerstone Bank, Wilson, NC",Cornerstone Bank,,F1000,Name,"1702 MLK Pkwy of Wilson, NC","Wilson, NC",",", ,,,,C , 
B070036873,H,N00027035,7,Y, ,"BB&T Bank, Wilson, NC",BB&T Bank,,F1100,Name,"211-213 Pender St of Wilson, NC","Wilson, NC",",", ,,,,D , 
B070036874,H,N00027035,7,Y, ,"BB&T Bank, Wilson, NC",BB&T Bank,,F1100,Name,"109 Wayfarer Ct of Wilson, NC","Wilson, NC",",", ,,,,D , 
B070036875,H,N00027035,7,Y, ,"BB&T Bank, Wilson, NC",BB&T Bank,,F1100,Name,"325 E Nash St (Funeral Home) of Wilson, NC","Wilson, NC",",", ,,,,B , 
B070036876,H,N00027035,7,Y, ,"Heritage Bank, Wilson, NC",Heritage Bank,,F1000,Name,"106 Pender Street (Barnes Corner) of Wilson, NC","Wilson, NC",",", ,,,,E , 
B070036877,H,N00027035,7,Y, ,"Cornerstone Bank, Wilson, NC",Cornerstone Bank,,F1000,Name,"608 Nash Street (Darden Corner) of Wilson, NC","Wilson, NC",",", ,,,,D , 
B070036878,H,N00027035,7,Y, ,"BB&T Bank, Wilson, NC",BB&T Bank,,F1100,Name,Other Liabilities,"Wilson, NC",",", ,,,,D , 
B070036879,H,N00027035,7,Y, ,Congressional Federal Credit Union,Congressional Federal Credit Union,,Y0000,,Other Liabilities,"Wilson, NC",",", ,,,,B , 
B070036897,H,N00027060,7,Y,S,Chase,Chase Bank,JPMorgan Chase & Co,F1100,Name,Revolving charge,,",", ,,,,C , 
B070036898,H,N00027060,7,Y,J,ABN Amro Mortgage,ABN AMRO Mortgage Group,Royal Bank of Scotland,F1100,Hvr08,Mortgage on investment real property,"Buffalo, NY",",", ,,,,C , 
B070036931,S,N00026892,7,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Promissory Note,"Denver, CO",",", ,2007,10 years,7.20%,6, 
B070036932,S,N00026892,7,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Home Equity Credit Line,"Denver, CO",",", ,1998,Revolving,5.75%,3, 
B070036933,S,N00026892,7,Y, ,Wells Fargo,Wells Fargo,,F1100,PAC,Student Loan,"Sioux Falls, SD",",", ,2005,Repayment,7.50%,2, 
B070036934,S,N00026892,7,Y, ,Wells Fargo,Wells Fargo,,F1100,PAC,Student Loan,"Sioux Falls, SD",",", ,2006,Repayment,8%,3, 
B070036935,S,N00026892,7,Y, ,Thrift Savings Plan,Federal Thrift Savings Plan,,Y0000,,Personal Loan,"Denver, CO",",", ,2006,5 yrs.,4.25%,2, 
B070037076,H,N00027281,7,Y,J,Countrywide Home Loans,Countrywide Home Loans,Countrywide Financial,F4600,Hvr07,Mortgage,,",", ,,,,C , 
B070037077,H,N00027281,7,Y,J,Wachovia Mortgage,Wachovia Mortgage,Wachovia Corp,F4600,Hvr08,Mortgage,,",", ,,,,E , 
B070037078,H,N00027281,7,Y,J,Wachovia Bank,Wachovia Corp,,F1100,PAC,Lines Credit,,",", ,,,,G , 
B070037120,H,N00027462,7,Y, ,"Bank of America, Louisville, KY",Bank of America,,F1100,PAC,Mortgage (Law Bldg.),"Holiday, FL",",", ,,,,D , 
B070037165,H,N00027467,7,Y,J,Wells Fargo Bank,Wells Fargo,,F1100,PAC,Revolving,,",", ,,,,B , 
B070037166,H,N00027467,7,Y,J,Chase,Chase Bank,JPMorgan Chase & Co,F1100,Name,Revolving,,",", ,,,,C , 
B070037167,H,N00027467,7,Y,J,MBNA-Bank Of America,Bank of America,,F1100,PAC,Revolving,,",", ,,,,D , 
B070037168,H,N00027467,7,Y,J,Citimortgage (previously Known As ABN AMRO mortgage),CitiMortgage Inc,Citigroup Inc,F4600,Name,Mortgage,"Mankato, MN",",", ,,,,E , 
B070037169,H,N00027467,7,Y,J,Chase Home Finance,Chase Home Finance,Chase Corp,F4600,WebDA,Line Of Credit,"Mankato, MN",",", ,,,,D , 
B070037335,H,N00027890,7,Y, ,Adirondack Bank,Adirondack Bank,,F1000,Name,Mortgage,,",", ,,,,E , 
B070037336,H,N00027890,7,Y, ,Adirondack Bank,Adirondack Bank,,F1000,Name,Unsecured Loan,,",", ,,,,C , 
B070037337,H,N00027890,7,Y, ,Discover Card,Discover Card,,F1400,WebDA,Credit Card,,",", ,,,,B , 
B070037338,H,N00027890,7,Y, ,Student Loan - Sallie Mae,Sallie Mae,SLM Corp,F1410,PAC,Student Loan,,",", ,,,,C , 
B070037339,H,N00027890,7,Y, ,Citizen's Auto Finance,Citizen's Auto Finance,,Y0000,,Car Loan,,",", ,,,,B , 
B070037415,H,N00027902,7,Y,J,"Hungtington Bank, Dover, OH",Hungtington Bank,,Y0000,,Mortgage,"New Philadelphia, OH",",", ,,,,E , 
B070037416,H,N00027902,7,Y,J,"Huntington Bank, Dover, OH",Huntington National Bank,Huntington Bancshares,F1100,Hvr08,Mortgage,"Dover, OH",",", ,,,,E , 
B070037417,H,N00027902,7,Y,J,Raymond James and Associates,Raymond James Financial,Raymond James,F2100,Hvr07,Margin loan,,",", ,,,,C , 
B070037418,H,N00027902,7,Y, ,Huntington National Bank,Huntington National Bank,Huntington Bancshares,F1100,Hvr08,Credit Card debt,,",", ,,,,C , 
B070037419,H,N00027902,7,Y,J,Huntington National Bank,Huntington National Bank,Huntington Bancshares,F1100,Hvr08,Line of credit,,",", ,,,,C , 
B070037467,H,N00027566,7,Y, ,Sallie Mae,Sallie Mae,SLM Corp,F1410,PAC,Student Loan,,",", ,,,,C , 
B070037468,H,N00027566,7,Y,S,Sallie Mae,Sallie Mae,SLM Corp,F1410,PAC,Student Loan,,",", ,,,,C , 
B070037555,H,N00027594,7,Y, ,"Sallie Mae, Wilkes Barre, PA",Sallie Mae,SLM Corp,F1410,PAC,Student Loan,,",", ,,,,B , 
B070037556,H,N00027594,7,Y, ,"Nelnet, Denver, CO",NelNet Inc,,Y0000,,Student Loan,,",", ,,,,C , 
B070037557,H,N00027594,7,Y,S,"Chase, Madison, MS",Chase Bank,JPMorgan Chase & Co,F1100,Name,Student Loan,,",", ,,,,C , 
B070037558,H,N00027594,7,Y,J,"Chase, Madison, MS",Chase Bank,JPMorgan Chase & Co,F1100,Name,Credit Cards,,",", ,,,,C , 
B070037767,H,N00027623,7,Y, ,Valley Bank and Trust,Valley Bank & Trust,,F1000,Name,mini-storage estate investment,"Gering, NE",",", ,,,,D , 
B070039149,H,N00027626,7,Y, ,"World Omni Financial, Deerfield Beach, FL (2) (PAID OFF)",World Omni Financial,,F0000,Name,"Acquisition of Elizabeth City, LLC",,",", ,,,,F ,d
B070039150,H,N00027626,7,Y, ,"Colonial Bank - Sarasota, FL",Colonial Bank,,F1000,Name,"Mortgage on 130 N Tamiami Trail, LLC",,",", ,,,,H , 
B070039151,H,N00027626,7,Y, ,"Colonial Bank - Sarasota, FL",Colonial Bank,,F1000,Name,"2nd Mortgage on 130 N Tamiami Trail, LLC",,",", ,,,,G , 
B070039152,H,N00027626,7,Y, ,"Bank of Commerce - Sarasota, FL (PAID OFF)",Bank of Commerce,,F1100,Name,Acquisition of Elizabeth City Toyota dealership,,",", ,,,,F ,d
B070039153,H,N00027626,7,Y, ,"Whitney Nat'l Bank, FL",Whitney National Bank,,F1100,Name,"Mortgage on 6430 Hollywood Blvd., LLC",,",", ,,,,H , 
B070039154,H,N00027626,7,Y, ,"Wachovia - Sarasota, FL",Wachovia Bank,Wachovia Corp,F1100,Hvr04,"Mortgage on Menlo Park, CA - Condo",,",", ,,,,G , 
B070039155,H,N00027626,7,Y, ,"SunTrust Bank - Sarasota, FL",SunTrust Banks,,F1100,PAC,"Mortgage on 996, LLC","Sarasota, FL",",", ,,,,F , 
B070039156,H,N00027626,7,Y, ,"Marshall & Ilsley Bank - Sarasota, FL",Marshall & Ilsley Bank,Marshall & Ilsley Corp,F1100,Hvr09,"Acquisition on 1099 Management, LLC - Sarasota & SunCoast",,",", ,,,,H , 
A080090242,H,N00029692,8,Y, ,"Farmers & Merchants Bank, Booneville, MS","Farmers & Merchants Bank Booneville, MS",,Y0000,,Mortgage on lots at Pickwick,"Tishomingo County, MS",",", ,,,,E , 
A080090319,H,N00029784,8,Y, ,Wilshire Credit Corp,Wilshire Credit,,Y0000,,Mortgage,"Washington, DC",",", ,,,,D , 
A080090320,H,N00029784,8,Y, ,Chase,Chase Bank,JPMorgan Chase & Co,F1100,webMS,Mortgage,"Washington, DC",",", ,,,,F , 
A080090321,H,N00029784,8,Y, ,USAA Mastercard,USAA MasterCard,,Y0000,,Credit Card Balance,,",", ,,,,B , 
A080090360,H,N00029788,8,Y,J,Farm Credit Services of Omaha,Farm Credit Services of Omaha,,Y0000,,Mortgage on Ranch,"Platte Co, WY",",", ,,,,E , 
A080090361,H,N00029788,8,Y,J,"Pinnacle Bank, Torrington, WY","Pinnacle Bank, Torrington, WY",,Y0000,,Mortgage on Ranch,"Laramie Co, WY",",", ,,,,H , 
